qset	tset	eval	qsetname	tsetname
22305.0	3083.0	1.073	KE699134.1	KP682382.1
22305.0	3084.0	1.073	KE699134.1	KP682383.1
22305.0	3085.0	1.073	KE699134.1	KP682384.1
22305.0	3086.0	1.073	KE699134.1	KP682385.1
22305.0	3087.0	1.073	KE699134.1	KP682386.1
22305.0	3088.0	1.073	KE699134.1	KP682387.1
22305.0	3089.0	1.073	KE699134.1	KP682388.1
22305.0	3090.0	1.073	KE699134.1	KP682389.1
22305.0	3091.0	1.073	KE699134.1	KP682390.1
22305.0	3092.0	1.073	KE699134.1	KP682392.1
22305.0	3093.0	1.073	KE699134.1	KP682376.1
22305.0	3094.0	1.073	KE699134.1	KP682391.1
22305.0	3096.0	1.073	KE699134.1	AP012531.1
22305.0	3772.0	1.073	KE699134.1	KU238069.1
22305.0	3774.0	1.073	KE699134.1	KU238068.1
22309.0	4557.0	0.0001315	KE699235.1	MF356679.1
22311.0	2085.0	0.00036260000000000003	KE699248.1	KU760857.1
22311.0	5001.0	0.0007769999999999999	KE699248.1	AF503408.1
22311.0	230.0	0.007334	KE699248.1	AF234172.1
22311.0	4984.0	0.007334	KE699248.1	AF234173.1
22311.0	6160.0	0.019	KE699248.1	FO818745.1
22313.0	2085.0	0.02029	KE699257.1	KU760857.1
22313.0	5001.0	0.06903	KE699257.1	AF503408.1
22313.0	230.0	0.6165	KE699257.1	AF234172.1
22313.0	4984.0	0.6165	KE699257.1	AF234173.1
22325.0	239.0	0.9368	KE699558.1	AP000363.1
22325.0	2299.0	0.9368	KE699558.1	AP005153.1
22325.0	2300.0	0.9368	KE699558.1	AP005154.1
22325.0	3075.0	0.9368	KE699558.1	KJ909655.1
22325.0	3076.0	0.9368	KE699558.1	KP682372.1
22325.0	3077.0	0.9368	KE699558.1	KP682373.1
22325.0	3078.0	0.9368	KE699558.1	KP682375.1
22325.0	3079.0	0.9368	KE699558.1	KP682377.1
22325.0	3080.0	0.9368	KE699558.1	KP682378.1
22325.0	3081.0	0.9368	KE699558.1	KP682379.1
22325.0	3082.0	0.9368	KE699558.1	KP682380.1
22325.0	3083.0	0.9368	KE699558.1	KP682382.1
22325.0	3084.0	0.9368	KE699558.1	KP682383.1
22325.0	3085.0	0.9368	KE699558.1	KP682384.1
22325.0	3086.0	0.9368	KE699558.1	KP682385.1
22325.0	3087.0	0.9368	KE699558.1	KP682386.1
22325.0	3088.0	0.9368	KE699558.1	KP682387.1
22325.0	3089.0	0.9368	KE699558.1	KP682388.1
22325.0	3090.0	0.9368	KE699558.1	KP682389.1
22325.0	3091.0	0.9368	KE699558.1	KP682390.1
22325.0	3092.0	0.9368	KE699558.1	KP682392.1
22325.0	3093.0	0.9368	KE699558.1	KP682376.1
22325.0	3094.0	0.9368	KE699558.1	KP682391.1
22325.0	3096.0	0.9368	KE699558.1	AP012531.1
22325.0	3772.0	0.9368	KE699558.1	KU238069.1
22325.0	3774.0	0.9368	KE699558.1	KU238068.1
22374.0	2085.0	0.0001875	KE700604.1	KU760857.1
22374.0	5001.0	0.000472	KE700604.1	AF503408.1
22374.0	230.0	0.004496	KE700604.1	AF234172.1
22374.0	4984.0	0.004496	KE700604.1	AF234173.1
22374.0	6160.0	0.0117	KE700604.1	FO818745.1
22384.0	239.0	0.5964	KE700797.1	AP000363.1
22384.0	2299.0	0.5964	KE700797.1	AP005153.1
22384.0	2300.0	0.5964	KE700797.1	AP005154.1
22384.0	3075.0	0.5964	KE700797.1	KJ909655.1
22384.0	3076.0	0.5964	KE700797.1	KP682372.1
22384.0	3077.0	0.5964	KE700797.1	KP682373.1
22384.0	3078.0	0.5964	KE700797.1	KP682375.1
22384.0	3079.0	0.5964	KE700797.1	KP682377.1
22384.0	3080.0	0.5964	KE700797.1	KP682378.1
22384.0	3081.0	0.5964	KE700797.1	KP682379.1
22384.0	3082.0	0.5964	KE700797.1	KP682380.1
22384.0	3083.0	0.5964	KE700797.1	KP682382.1
22384.0	3084.0	0.5964	KE700797.1	KP682383.1
22384.0	3085.0	0.5964	KE700797.1	KP682384.1
22384.0	3086.0	0.5964	KE700797.1	KP682385.1
22384.0	3087.0	0.5964	KE700797.1	KP682386.1
22384.0	3088.0	0.5964	KE700797.1	KP682387.1
22384.0	3089.0	0.5964	KE700797.1	KP682388.1
22384.0	3090.0	0.5964	KE700797.1	KP682389.1
22384.0	3091.0	0.5964	KE700797.1	KP682390.1
22384.0	3092.0	0.5964	KE700797.1	KP682392.1
22384.0	3093.0	0.5964	KE700797.1	KP682376.1
22384.0	3094.0	0.5964	KE700797.1	KP682391.1
22384.0	3096.0	0.5964	KE700797.1	AP012531.1
22384.0	3772.0	0.5964	KE700797.1	KU238069.1
22384.0	3774.0	0.5964	KE700797.1	KU238068.1
22398.0	4351.0	0.8977	KE701069.1	KY709687.1
22399.0	239.0	1.0390000000000001	KE701086.1	AP000363.1
22399.0	2299.0	1.0390000000000001	KE701086.1	AP005153.1
22399.0	2300.0	1.0390000000000001	KE701086.1	AP005154.1
22399.0	3075.0	1.0390000000000001	KE701086.1	KJ909655.1
22399.0	3076.0	1.0390000000000001	KE701086.1	KP682372.1
22399.0	3077.0	1.0390000000000001	KE701086.1	KP682373.1
22399.0	3078.0	1.0390000000000001	KE701086.1	KP682375.1
22399.0	3079.0	1.0390000000000001	KE701086.1	KP682377.1
22399.0	3080.0	1.0390000000000001	KE701086.1	KP682378.1
22399.0	3081.0	1.0390000000000001	KE701086.1	KP682379.1
22399.0	3082.0	1.0390000000000001	KE701086.1	KP682380.1
22399.0	3083.0	1.0390000000000001	KE701086.1	KP682382.1
22399.0	3084.0	1.0390000000000001	KE701086.1	KP682383.1
22399.0	3085.0	1.0390000000000001	KE701086.1	KP682384.1
22399.0	3086.0	1.0390000000000001	KE701086.1	KP682385.1
22399.0	3087.0	1.0390000000000001	KE701086.1	KP682386.1
22399.0	3088.0	1.0390000000000001	KE701086.1	KP682387.1
22399.0	3089.0	1.0390000000000001	KE701086.1	KP682388.1
22399.0	3090.0	1.0390000000000001	KE701086.1	KP682389.1
22399.0	3091.0	1.0390000000000001	KE701086.1	KP682390.1
22399.0	3092.0	1.0390000000000001	KE701086.1	KP682392.1
22399.0	3093.0	1.0390000000000001	KE701086.1	KP682376.1
22399.0	3094.0	1.0390000000000001	KE701086.1	KP682391.1
22399.0	3096.0	1.0390000000000001	KE701086.1	AP012531.1
22399.0	3772.0	1.0390000000000001	KE701086.1	KU238069.1
22399.0	3774.0	1.0390000000000001	KE701086.1	KU238068.1
22415.0	4557.0	0.6315	KE701413.1	MF356679.1
22417.0	3719.0	0.00010149999999999999	KE701449.1	KT898133.1
22417.0	3721.0	0.00010149999999999999	KE701449.1	KT898134.1
22417.0	4557.0	0.00010149999999999999	KE701449.1	MF356679.1
22417.0	4146.0	0.004856	KE701449.1	KY087898.2
22417.0	1373.0	0.004856	KE701449.1	KF534715.1
22417.0	936.0	0.06112000000000001	KE701449.1	JQ066768.1
22417.0	5342.0	0.1143	KE701449.1	KY883638.1
22417.0	5343.0	0.1143	KE701449.1	KY883639.1
22417.0	7801.0	0.1143	KE701449.1	MH310933.1
22417.0	3320.0	0.1143	KE701449.1	HQ641353.1
22417.0	3321.0	0.1143	KE701449.1	HQ641354.1
22417.0	5360.0	0.1143	KE701449.1	KY883634.1
22417.0	7802.0	0.1143	KE701449.1	MH310935.1
22417.0	674.0	0.1143	KE701449.1	HQ641347.1
22417.0	3315.0	0.1143	KE701449.1	HQ641348.1
22417.0	3316.0	0.1143	KE701449.1	HQ641349.1
22417.0	3317.0	0.1143	KE701449.1	HQ641350.1
22417.0	3318.0	0.1143	KE701449.1	HQ641351.1
22417.0	3319.0	0.1143	KE701449.1	HQ641352.1
22417.0	4079.0	0.1143	KE701449.1	KY065147.1
22417.0	5338.0	0.1143	KE701449.1	KY883636.1
22417.0	5345.0	0.1143	KE701449.1	KY883640.1
22417.0	5347.0	0.1143	KE701449.1	KY883637.1
22417.0	5361.0	0.1143	KE701449.1	KY883635.1
22417.0	7766.0	0.1143	KE701449.1	MH310934.1
22417.0	7767.0	0.1143	KE701449.1	MH310936.1
22417.0	1855.0	0.5352	KE701449.1	JQ067087.2
22417.0	1676.0	0.7338	KE701449.1	KP881232.1
22417.0	4702.0	0.7338	KE701449.1	MF403007.1
22426.0	2085.0	0.0001875	KE701670.1	KU760857.1
22426.0	5001.0	0.000472	KE701670.1	AF503408.1
22426.0	230.0	0.004496	KE701670.1	AF234172.1
22426.0	4984.0	0.004496	KE701670.1	AF234173.1
22426.0	6160.0	0.0117	KE701670.1	FO818745.1
22431.0	4557.0	8.957e-05	KE701783.1	MF356679.1
22440.0	239.0	0.9037	KE702016.1	AP000363.1
22440.0	2299.0	0.9037	KE702016.1	AP005153.1
22440.0	2300.0	0.9037	KE702016.1	AP005154.1
22440.0	3075.0	0.9037	KE702016.1	KJ909655.1
22440.0	3076.0	0.9037	KE702016.1	KP682372.1
22440.0	3077.0	0.9037	KE702016.1	KP682373.1
22440.0	3078.0	0.9037	KE702016.1	KP682375.1
22440.0	3079.0	0.9037	KE702016.1	KP682377.1
22440.0	3080.0	0.9037	KE702016.1	KP682378.1
22440.0	3081.0	0.9037	KE702016.1	KP682379.1
22440.0	3082.0	0.9037	KE702016.1	KP682380.1
22440.0	3083.0	0.9037	KE702016.1	KP682382.1
22440.0	3084.0	0.9037	KE702016.1	KP682383.1
22440.0	3085.0	0.9037	KE702016.1	KP682384.1
22440.0	3086.0	0.9037	KE702016.1	KP682385.1
22440.0	3087.0	0.9037	KE702016.1	KP682386.1
22440.0	3088.0	0.9037	KE702016.1	KP682387.1
22440.0	3089.0	0.9037	KE702016.1	KP682388.1
22440.0	3090.0	0.9037	KE702016.1	KP682389.1
22440.0	3091.0	0.9037	KE702016.1	KP682390.1
22440.0	3092.0	0.9037	KE702016.1	KP682392.1
22440.0	3093.0	0.9037	KE702016.1	KP682376.1
22440.0	3094.0	0.9037	KE702016.1	KP682391.1
22440.0	3096.0	0.9037	KE702016.1	AP012531.1
22440.0	3772.0	0.9037	KE702016.1	KU238069.1
22440.0	3774.0	0.9037	KE702016.1	KU238068.1
22441.0	239.0	0.5964	KE702029.1	AP000363.1
22441.0	2299.0	0.5964	KE702029.1	AP005153.1
22441.0	2300.0	0.5964	KE702029.1	AP005154.1
22441.0	3075.0	0.5964	KE702029.1	KJ909655.1
22441.0	3076.0	0.5964	KE702029.1	KP682372.1
22441.0	3077.0	0.5964	KE702029.1	KP682373.1
22441.0	3078.0	0.5964	KE702029.1	KP682375.1
22441.0	3079.0	0.5964	KE702029.1	KP682377.1
22441.0	3080.0	0.5964	KE702029.1	KP682378.1
22441.0	3081.0	0.5964	KE702029.1	KP682379.1
22441.0	3082.0	0.5964	KE702029.1	KP682380.1
22441.0	3083.0	0.5964	KE702029.1	KP682382.1
22441.0	3084.0	0.5964	KE702029.1	KP682383.1
22441.0	3085.0	0.5964	KE702029.1	KP682384.1
22441.0	3086.0	0.5964	KE702029.1	KP682385.1
22441.0	3087.0	0.5964	KE702029.1	KP682386.1
22441.0	3088.0	0.5964	KE702029.1	KP682387.1
22441.0	3089.0	0.5964	KE702029.1	KP682388.1
22441.0	3090.0	0.5964	KE702029.1	KP682389.1
22441.0	3091.0	0.5964	KE702029.1	KP682390.1
22441.0	3092.0	0.5964	KE702029.1	KP682392.1
22441.0	3093.0	0.5964	KE702029.1	KP682376.1
22441.0	3094.0	0.5964	KE702029.1	KP682391.1
22441.0	3096.0	0.5964	KE702029.1	AP012531.1
22441.0	3772.0	0.5964	KE702029.1	KU238069.1
22441.0	3774.0	0.5964	KE702029.1	KU238068.1
22459.0	239.0	0.9368	KE702453.1	AP000363.1
22459.0	2299.0	0.9368	KE702453.1	AP005153.1
22459.0	2300.0	0.9368	KE702453.1	AP005154.1
22459.0	3075.0	0.9368	KE702453.1	KJ909655.1
22459.0	3076.0	0.9368	KE702453.1	KP682372.1
22459.0	3077.0	0.9368	KE702453.1	KP682373.1
22459.0	3078.0	0.9368	KE702453.1	KP682375.1
22459.0	3079.0	0.9368	KE702453.1	KP682377.1
22459.0	3080.0	0.9368	KE702453.1	KP682378.1
22459.0	3081.0	0.9368	KE702453.1	KP682379.1
22459.0	3082.0	0.9368	KE702453.1	KP682380.1
22459.0	3083.0	0.9368	KE702453.1	KP682382.1
22459.0	3084.0	0.9368	KE702453.1	KP682383.1
22459.0	3085.0	0.9368	KE702453.1	KP682384.1
22459.0	3086.0	0.9368	KE702453.1	KP682385.1
22459.0	3087.0	0.9368	KE702453.1	KP682386.1
22459.0	3088.0	0.9368	KE702453.1	KP682387.1
22459.0	3089.0	0.9368	KE702453.1	KP682388.1
22459.0	3090.0	0.9368	KE702453.1	KP682389.1
22459.0	3091.0	0.9368	KE702453.1	KP682390.1
22459.0	3092.0	0.9368	KE702453.1	KP682392.1
22459.0	3093.0	0.9368	KE702453.1	KP682376.1
22459.0	3094.0	0.9368	KE702453.1	KP682391.1
22459.0	3096.0	0.9368	KE702453.1	AP012531.1
22459.0	3772.0	0.9368	KE702453.1	KU238069.1
22459.0	3774.0	0.9368	KE702453.1	KU238068.1
22460.0	239.0	0.9037	KE702475.1	AP000363.1
22460.0	2299.0	0.9037	KE702475.1	AP005153.1
22460.0	2300.0	0.9037	KE702475.1	AP005154.1
22460.0	3075.0	0.9037	KE702475.1	KJ909655.1
22460.0	3076.0	0.9037	KE702475.1	KP682372.1
22460.0	3077.0	0.9037	KE702475.1	KP682373.1
22460.0	3078.0	0.9037	KE702475.1	KP682375.1
22460.0	3079.0	0.9037	KE702475.1	KP682377.1
22460.0	3080.0	0.9037	KE702475.1	KP682378.1
22460.0	3081.0	0.9037	KE702475.1	KP682379.1
22460.0	3082.0	0.9037	KE702475.1	KP682380.1
22460.0	3083.0	0.9037	KE702475.1	KP682382.1
22460.0	3084.0	0.9037	KE702475.1	KP682383.1
22460.0	3085.0	0.9037	KE702475.1	KP682384.1
22460.0	3086.0	0.9037	KE702475.1	KP682385.1
22460.0	3087.0	0.9037	KE702475.1	KP682386.1
22460.0	3088.0	0.9037	KE702475.1	KP682387.1
22460.0	3089.0	0.9037	KE702475.1	KP682388.1
22460.0	3090.0	0.9037	KE702475.1	KP682389.1
22460.0	3091.0	0.9037	KE702475.1	KP682390.1
22460.0	3092.0	0.9037	KE702475.1	KP682392.1
22460.0	3093.0	0.9037	KE702475.1	KP682376.1
22460.0	3094.0	0.9037	KE702475.1	KP682391.1
22460.0	3096.0	0.9037	KE702475.1	AP012531.1
22460.0	3772.0	0.9037	KE702475.1	KU238069.1
22460.0	3774.0	0.9037	KE702475.1	KU238068.1
22462.0	4351.0	0.3371	KE702490.1	KY709687.1
22470.0	4351.0	1.06	KE705264.1	KY709687.1
22471.0	692.0	4.105000000000001e-12	KE734694.1	HQ683709.1
22478.0	692.0	1.08	KE734717.1	HQ683709.1
22485.0	239.0	0.9037	KE747792.1	AP000363.1
22485.0	2299.0	0.9037	KE747792.1	AP005153.1
22485.0	2300.0	0.9037	KE747792.1	AP005154.1
22485.0	3075.0	0.9037	KE747792.1	KJ909655.1
22485.0	3076.0	0.9037	KE747792.1	KP682372.1
22485.0	3077.0	0.9037	KE747792.1	KP682373.1
22485.0	3078.0	0.9037	KE747792.1	KP682375.1
22485.0	3079.0	0.9037	KE747792.1	KP682377.1
22485.0	3080.0	0.9037	KE747792.1	KP682378.1
22485.0	3081.0	0.9037	KE747792.1	KP682379.1
22485.0	3082.0	0.9037	KE747792.1	KP682380.1
22485.0	3083.0	0.9037	KE747792.1	KP682382.1
22485.0	3084.0	0.9037	KE747792.1	KP682383.1
22485.0	3085.0	0.9037	KE747792.1	KP682384.1
22485.0	3086.0	0.9037	KE747792.1	KP682385.1
22485.0	3087.0	0.9037	KE747792.1	KP682386.1
22485.0	3088.0	0.9037	KE747792.1	KP682387.1
22485.0	3089.0	0.9037	KE747792.1	KP682388.1
22485.0	3090.0	0.9037	KE747792.1	KP682389.1
22485.0	3091.0	0.9037	KE747792.1	KP682390.1
22485.0	3092.0	0.9037	KE747792.1	KP682392.1
22485.0	3093.0	0.9037	KE747792.1	KP682376.1
22485.0	3094.0	0.9037	KE747792.1	KP682391.1
22485.0	3096.0	0.9037	KE747792.1	AP012531.1
22485.0	3772.0	0.9037	KE747792.1	KU238069.1
22485.0	3774.0	0.9037	KE747792.1	KU238068.1
22505.0	310.0	0.1499	KE952598.1	AJ560763.1
22505.0	2055.0	0.1499	KE952598.1	GQ866233.1
22603.0	6414.0	3.08e-06	KI391965.1	KR131711.1
22603.0	6414.0	3.08e-06	KI391965.1	KR131712.1
22603.0	3617.0	6.437e-06	KI391965.1	KR131710.1
22604.0	465.0	1.756e-05	KI391968.1	DQ123818.2
22609.0	547.0	0.5935	KI411428.1	EU871039.1
22626.0	3486.0	0.013919999999999998	KI517348.1	KC262634.1
22626.0	560.0	0.017669999999999998	KI517348.1	EU272036.1
22626.0	976.0	0.017669999999999998	KI517348.1	JX434030.1
22626.0	1419.0	0.017669999999999998	KI517348.1	KJ477077.1
22626.0	6076.0	0.017669999999999998	KI517348.1	KM389460.1
22626.0	6085.0	0.017669999999999998	KI517348.1	KM389464.1
22626.0	6088.0	0.017669999999999998	KI517348.1	KM389278.1
22626.0	6088.0	0.017669999999999998	KI517348.1	KM389279.1
22626.0	6088.0	0.017669999999999998	KI517348.1	KM389274.1
22626.0	6088.0	0.017669999999999998	KI517348.1	KM389277.1
22626.0	6088.0	0.017669999999999998	KI517348.1	KM389276.1
22626.0	6088.0	0.017669999999999998	KI517348.1	KM389273.1
22626.0	6088.0	0.017669999999999998	KI517348.1	KM389275.1
22626.0	7667.0	0.017669999999999998	KI517348.1	MH643777.1
22626.0	318.0	0.8962	KI517348.1	AY625898.1
22626.0	6083.0	0.8962	KI517348.1	KM389251.1
22626.0	6083.0	0.8962	KI517348.1	KM389250.1
22626.0	6083.0	0.8962	KI517348.1	KM389249.1
22626.0	6083.0	0.8962	KI517348.1	KM389247.1
22626.0	6083.0	0.8962	KI517348.1	KM389248.1
22626.0	6097.0	0.8962	KI517348.1	KM389216.1
22626.0	6097.0	0.8962	KI517348.1	KM389217.1
22626.0	6097.0	0.8962	KI517348.1	KM389218.1
22626.0	3510.0	0.8962	KI517348.1	KC900378.1
22627.0	1245.0	3.082e-05	KI517354.1	HG798806.1
22627.0	7667.0	0.003965	KI517354.1	MH643777.1
22627.0	1419.0	0.0046890000000000005	KI517354.1	KJ477077.1
22627.0	6076.0	0.0046890000000000005	KI517354.1	KM389460.1
22627.0	513.0	0.02837	KI517354.1	AP009624.1
22627.0	560.0	0.03121	KI517354.1	EU272036.1
22627.0	6085.0	0.03121	KI517354.1	KM389464.1
22627.0	976.0	0.03126	KI517354.1	JX434030.1
22627.0	471.0	0.031389999999999994	KI517354.1	DQ873690.1
22627.0	961.0	0.031389999999999994	KI517354.1	JX434033.1
22627.0	3429.0	0.031389999999999994	KI517354.1	JN808773.1
22627.0	6485.0	0.031389999999999994	KI517354.1	KU199707.1
22627.0	6088.0	0.03852	KI517354.1	KM389278.1
22627.0	6088.0	0.03852	KI517354.1	KM389279.1
22627.0	6088.0	0.03852	KI517354.1	KM389274.1
22627.0	6088.0	0.03852	KI517354.1	KM389277.1
22627.0	6088.0	0.03852	KI517354.1	KM389276.1
22627.0	6088.0	0.03852	KI517354.1	KM389273.1
22627.0	6088.0	0.03852	KI517354.1	KM389275.1
22627.0	1295.0	0.05844	KI517354.1	HM624080.1
22627.0	4833.0	0.05844	KI517354.1	KT968832.1
22627.0	6080.0	0.05844	KI517354.1	KM389462.1
22627.0	7668.0	0.05844	KI517354.1	MH643778.1
22627.0	3722.0	0.1657	KI517354.1	KT887557.1
22627.0	1408.0	0.3396	KI517354.1	KF475786.1
22627.0	1565.0	0.4617	KI517354.1	KM233689.1
22627.0	3403.0	0.4617	KI517354.1	JQ067085.2
22627.0	3430.0	0.4617	KI517354.1	JN811560.1
22627.0	6081.0	0.4617	KI517354.1	KM389340.1
22627.0	6081.0	0.4617	KI517354.1	KM389347.1
22627.0	6081.0	0.4617	KI517354.1	KM389342.1
22627.0	6081.0	0.4617	KI517354.1	KM389344.1
22627.0	6081.0	0.4617	KI517354.1	KM389338.1
22627.0	6081.0	0.4617	KI517354.1	KM389343.1
22627.0	6081.0	0.4617	KI517354.1	KM389336.1
22627.0	6081.0	0.4617	KI517354.1	KM389345.1
22627.0	6081.0	0.4617	KI517354.1	KM389339.1
22627.0	6081.0	0.4617	KI517354.1	KM389346.1
22627.0	6081.0	0.4617	KI517354.1	KM389341.1
22627.0	6081.0	0.4617	KI517354.1	KM389337.1
22632.0	3617.0	0.08097	KI518405.1	KR131710.1
22636.0	6075.0	0.0001788	KI518712.1	KM389225.1
22636.0	6075.0	0.0001788	KI518712.1	KM389227.1
22636.0	6075.0	0.0001788	KI518712.1	KM389226.1
22636.0	6075.0	0.0001788	KI518712.1	KM389228.1
22636.0	2045.0	0.6376	KI518712.1	KT887558.1
22637.0	2052.0	0.1062	KI518716.1	KU199710.1
22637.0	6071.0	0.1062	KI518716.1	KM389211.1
22637.0	6071.0	0.1062	KI518716.1	KM389210.1
22637.0	6082.0	0.1062	KI518716.1	KM389212.1
22637.0	6082.0	0.1062	KI518716.1	KM389213.1
22637.0	6084.0	0.1062	KI518716.1	KM389463.1
22637.0	731.0	0.3801	KI518716.1	HQ711984.1
22637.0	2051.0	0.3801	KI518716.1	KU310943.1
22637.0	3450.0	0.3801	KI518716.1	JX403939.1
22637.0	3722.0	0.6788	KI518716.1	KT887557.1
22637.0	1565.0	0.7013	KI518716.1	KM233689.1
22637.0	6074.0	0.7013	KI518716.1	KM389326.1
22637.0	6074.0	0.7013	KI518716.1	KM389328.1
22637.0	6074.0	0.7013	KI518716.1	KM389333.1
22637.0	6074.0	0.7013	KI518716.1	KM389331.1
22637.0	6074.0	0.7013	KI518716.1	KM389334.1
22637.0	6074.0	0.7013	KI518716.1	KM389335.1
22637.0	6074.0	0.7013	KI518716.1	KM389327.1
22637.0	6074.0	0.7013	KI518716.1	KM389329.1
22637.0	6074.0	0.7013	KI518716.1	KM389332.1
22637.0	6074.0	0.7013	KI518716.1	KM389330.1
22638.0	2052.0	0.1062	KI518719.1	KU199710.1
22638.0	6071.0	0.1062	KI518719.1	KM389211.1
22638.0	6071.0	0.1062	KI518719.1	KM389210.1
22638.0	6082.0	0.1062	KI518719.1	KM389212.1
22638.0	6082.0	0.1062	KI518719.1	KM389213.1
22638.0	6084.0	0.1062	KI518719.1	KM389463.1
22638.0	731.0	0.3801	KI518719.1	HQ711984.1
22638.0	2051.0	0.3801	KI518719.1	KU310943.1
22638.0	3450.0	0.3801	KI518719.1	JX403939.1
22638.0	3722.0	0.6788	KI518719.1	KT887557.1
22638.0	1565.0	0.7013	KI518719.1	KM233689.1
22638.0	6074.0	0.7013	KI518719.1	KM389326.1
22638.0	6074.0	0.7013	KI518719.1	KM389328.1
22638.0	6074.0	0.7013	KI518719.1	KM389333.1
22638.0	6074.0	0.7013	KI518719.1	KM389331.1
22638.0	6074.0	0.7013	KI518719.1	KM389334.1
22638.0	6074.0	0.7013	KI518719.1	KM389335.1
22638.0	6074.0	0.7013	KI518719.1	KM389327.1
22638.0	6074.0	0.7013	KI518719.1	KM389329.1
22638.0	6074.0	0.7013	KI518719.1	KM389332.1
22638.0	6074.0	0.7013	KI518719.1	KM389330.1
22639.0	6077.0	4.6060000000000005e-06	KI518722.1	KM389231.1
22639.0	6077.0	4.6060000000000005e-06	KI518722.1	KM389230.1
22639.0	6077.0	4.6060000000000005e-06	KI518722.1	KM389232.1
22639.0	6077.0	4.6060000000000005e-06	KI518722.1	KM389229.1
22639.0	348.0	0.00201	KI518722.1	DQ163912.1
22639.0	2142.0	0.00201	KI518722.1	KX198612.1
22639.0	3582.0	0.00201	KI518722.1	KY707339.1
22639.0	6476.0	0.00201	KI518722.1	KJ959591.1
22640.0	2045.0	0.008068	KI518724.1	KT887558.1
22640.0	2142.0	0.7001	KI518724.1	KX198612.1
22640.0	976.0	0.9497	KI518724.1	JX434030.1
22642.0	198.0	0.0007188	KI518737.1	AY394005.1
22642.0	2023.0	0.001097	KI518737.1	KU199708.1
22642.0	757.0	0.002291	KI518737.1	JQ762257.1
22642.0	931.0	0.002291	KI518737.1	JX434032.1
22642.0	1555.0	0.0492	KI518737.1	HE584812.1
22642.0	6074.0	0.0492	KI518737.1	KM389326.1
22642.0	6074.0	0.0492	KI518737.1	KM389328.1
22642.0	6074.0	0.0492	KI518737.1	KM389333.1
22642.0	6074.0	0.0492	KI518737.1	KM389331.1
22642.0	6074.0	0.0492	KI518737.1	KM389334.1
22642.0	6074.0	0.0492	KI518737.1	KM389335.1
22642.0	6074.0	0.0492	KI518737.1	KM389327.1
22642.0	6074.0	0.0492	KI518737.1	KM389329.1
22642.0	6074.0	0.0492	KI518737.1	KM389332.1
22642.0	6074.0	0.0492	KI518737.1	KM389330.1
22642.0	3403.0	0.0543	KI518737.1	JQ067085.2
22642.0	3430.0	0.0543	KI518737.1	JN811560.1
22642.0	6081.0	0.0543	KI518737.1	KM389340.1
22642.0	6081.0	0.0543	KI518737.1	KM389347.1
22642.0	6081.0	0.0543	KI518737.1	KM389342.1
22642.0	6081.0	0.0543	KI518737.1	KM389344.1
22642.0	6081.0	0.0543	KI518737.1	KM389338.1
22642.0	6081.0	0.0543	KI518737.1	KM389343.1
22642.0	6081.0	0.0543	KI518737.1	KM389336.1
22642.0	6081.0	0.0543	KI518737.1	KM389345.1
22642.0	6081.0	0.0543	KI518737.1	KM389339.1
22642.0	6081.0	0.0543	KI518737.1	KM389346.1
22642.0	6081.0	0.0543	KI518737.1	KM389341.1
22642.0	6081.0	0.0543	KI518737.1	KM389337.1
22642.0	1565.0	0.3165	KI518737.1	KM233689.1
22642.0	373.0	0.3843	KI518737.1	DQ631426.1
22642.0	546.0	0.3843	KI518737.1	EU272037.1
22642.0	995.0	0.3843	KI518737.1	JX434031.1
22642.0	1514.0	0.3843	KI518737.1	LN610590.1
22642.0	6079.0	0.3843	KI518737.1	KM389243.1
22642.0	6079.0	0.3843	KI518737.1	KM389246.1
22642.0	6079.0	0.3843	KI518737.1	KM389245.1
22642.0	6079.0	0.3843	KI518737.1	KM389242.1
22642.0	6079.0	0.3843	KI518737.1	KM389244.1
22643.0	198.0	0.0007188	KI518741.1	AY394005.1
22643.0	2023.0	0.001097	KI518741.1	KU199708.1
22643.0	757.0	0.002291	KI518741.1	JQ762257.1
22643.0	931.0	0.002291	KI518741.1	JX434032.1
22643.0	1555.0	0.0492	KI518741.1	HE584812.1
22643.0	6074.0	0.0492	KI518741.1	KM389326.1
22643.0	6074.0	0.0492	KI518741.1	KM389328.1
22643.0	6074.0	0.0492	KI518741.1	KM389333.1
22643.0	6074.0	0.0492	KI518741.1	KM389331.1
22643.0	6074.0	0.0492	KI518741.1	KM389334.1
22643.0	6074.0	0.0492	KI518741.1	KM389335.1
22643.0	6074.0	0.0492	KI518741.1	KM389327.1
22643.0	6074.0	0.0492	KI518741.1	KM389329.1
22643.0	6074.0	0.0492	KI518741.1	KM389332.1
22643.0	6074.0	0.0492	KI518741.1	KM389330.1
22643.0	3403.0	0.0543	KI518741.1	JQ067085.2
22643.0	3430.0	0.0543	KI518741.1	JN811560.1
22643.0	6081.0	0.0543	KI518741.1	KM389340.1
22643.0	6081.0	0.0543	KI518741.1	KM389347.1
22643.0	6081.0	0.0543	KI518741.1	KM389342.1
22643.0	6081.0	0.0543	KI518741.1	KM389344.1
22643.0	6081.0	0.0543	KI518741.1	KM389338.1
22643.0	6081.0	0.0543	KI518741.1	KM389343.1
22643.0	6081.0	0.0543	KI518741.1	KM389336.1
22643.0	6081.0	0.0543	KI518741.1	KM389345.1
